province,city,price,living_space,bathroom_number,bedroom_number,built_year,year,Bangkok,NakhonPathom,Nonthaburi,PathumThani,SamutPrakarn,SamutSakhon
Samut Prakarn,Muang Samut Prakarn,3087000,41,2,2,2017,5,0,0,0,0,1,0
Bangkok,Wang Thonglang,3085858,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3085858,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Suan Luang,3085841,30,1,1,2016,6,1,0,0,0,0,0
Bangkok,Chatuchak,3085000,49.48,1,1,2013,9,1,0,0,0,0,0
Bangkok,Suan Luang,3082209,31,1,1,2016,6,1,0,0,0,0,0
Bangkok,Watthana,3081265,24,1,0,2020,2,1,0,0,0,0,0
Bangkok,Bang Kapi,3080000,33,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Na,3080000,27,1,1,2017,5,1,0,0,0,0,0
Bangkok,Bang Sue,3080000,30.17,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3080000,31,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,3080000,28.35,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Sue,3080000,32,1,1,2018,4,1,0,0,0,0,0
Bangkok,Chatuchak,3080000,29,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,3080000,31,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,3080000,24,1,0,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,3080000,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Din Daeng,3080000,30.8,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,3080000,29,1,1,2021,1,1,0,0,0,0,0
Bangkok,Lat Phrao,3080000,37.89,1,1,2017,5,1,0,0,0,0,0
Bangkok,Phaya Thai,3080000,33.04,1,1,2014,8,1,0,0,0,0,0
Bangkok,Phaya Thai,3080000,33.04,1,1,2014,8,1,0,0,0,0,0
Bangkok,Phaya Thai,3080000,33.04,1,1,2015,7,1,0,0,0,0,0
Bangkok,Phra Khanong,3080000,29,1,1,2019,3,1,0,0,0,0,0
Bangkok,Ratchathewi,3080000,25,1,1,2020,2,1,0,0,0,0,0
Bangkok,Suan Luang,3080000,26.58,1,1,2018,4,1,0,0,0,0,0
Bangkok,Thon Buri,3080000,26.5,1,1,2018,4,1,0,0,0,0,0
Bangkok,Yan Nawa,3080000,37,1,2,2019,3,1,0,0,0,0,0
Bangkok,Bang Kapi,3079700,31,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Kapi,3079700,31,1,1,2019,3,1,0,0,0,0,0
Bangkok,Phra Khanong,3079050,47,1,1,2013,9,1,0,0,0,0,0
Bangkok,Phra Khanong,3079050,47,1,2,2013,9,1,0,0,0,0,0
Bangkok,Phra Khanong,3079050,47,1,2,2013,9,1,0,0,0,0,0
Bangkok,Phra Khanong,3079050,47,1,2,2013,9,1,0,0,0,0,0
Bangkok,Phra Khanong,3079050,47,1,2,2013,9,1,0,0,0,0,0
Bangkok,Phra Khanong,3079050,47,1,2,2013,9,1,0,0,0,0,0
Bangkok,Phra Khanong,3079050,47,1,2,2013,9,1,0,0,0,0,0
Bangkok,Phra Khanong,3079050,47,1,2,2013,9,1,0,0,0,0,0
Bangkok,Huai Khwang,3079000,25.5,1,0,2020,2,1,0,0,0,0,0
Bangkok,Huai Khwang,3079000,25.5,1,0,2020,2,1,0,0,0,0,0
Bangkok,Huai Khwang,3077850,45.5,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,3076920,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3076920,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3076920,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3076920,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3076920,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3076920,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3076920,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3076920,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Chatuchak,3075000,29,1,1,2019,3,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3072870,26,1,1,2020,2,1,0,0,0,0,0
Bangkok,Bang Sue,3070000,26,1,1,2018,4,1,0,0,0,0,0
Bangkok,Chatuchak,3070000,42,1,1,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,3070000,31,1,1,2013,9,1,0,0,0,0,0
Bangkok,Chatuchak,3070000,27,1,1,2019,3,1,0,0,0,0,0
Bangkok,Din Daeng,3070000,30,1,1,2020,2,1,0,0,0,0,0
Bangkok,Huai Khwang,3070000,31,1,1,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,3070000,25,1,0,2018,4,1,0,0,0,0,0
Bangkok,Phasi Charoen,3070000,32,1,1,2015,7,1,0,0,0,0,0
Bangkok,Phaya Thai,3070000,30,1,0,2013,9,1,0,0,0,0,0
Bangkok,Phaya Thai,3070000,37,1,1,2017,5,1,0,0,0,0,0
Bangkok,Phaya Thai,3070000,25,1,0,2018,4,1,0,0,0,0,0
Bangkok,Phaya Thai,3070000,25,1,1,2018,4,1,0,0,0,0,0
Bangkok,Sathon,3070000,33,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,3069600,38.37,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,3069000,30,1,1,2017,5,1,0,0,0,0,0
Bangkok,Huai Khwang,3068000,34,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Kapi,3067000,35,1,1,2022,0,1,0,0,0,0,0
Bangkok,Chatuchak,3065200,38,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Kapi,3065000,23,1,0,2020,2,1,0,0,0,0,0
Bangkok,Bang Kapi,3065000,23,1,0,2020,2,1,0,0,0,0,0
Bangkok,Chatuchak,3062400,24,1,1,2021,1,1,0,0,0,0,0
Bangkok,Huai Khwang,3060000,41,1,1,2019,3,1,0,0,0,0,0
Bangkok,Khlong Toei,3060000,29,1,1,2020,2,1,0,0,0,0,0
Samut Prakarn,Muang Samut Prakarn,3057700,37,1,1,2020,2,0,0,0,0,1,0
Bangkok,Bang Kapi,3055000,35,1,1,2022,0,1,0,0,0,0,0
Bangkok,Chatuchak,3055000,28,1,1,2019,3,1,0,0,0,0,0
Bangkok,Thon Buri,3053800,34,1,1,2020,2,1,0,0,0,0,0
Bangkok,Thon Buri,3053800,34,1,1,2020,2,1,0,0,0,0,0
Samut Prakarn,Bang Plee,3051000,53,2,2,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3050000,31,1,1,2016,6,0,0,0,0,1,0
Nonthaburi,Muang Nonthaburi,3050000,46.1,1,0,2012,10,0,0,1,0,0,0
Bangkok,Bang Kapi,3050000,26,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Kapi,3050000,31,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Kapi,3050000,33,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Kho Laem,3050000,48,1,1,2022,0,1,0,0,0,0,0
Bangkok,Bang Na,3050000,40.5,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Sue,3050000,36,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3050000,28,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,3050000,44,1,1,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,3050000,24,1,0,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,3050000,24,1,0,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,3050000,24,1,1,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,3050000,24,1,1,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,3050000,42.64,1,2,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,3050000,30.78,1,1,2018,4,1,0,0,0,0,0
Bangkok,Chatuchak,3050000,31,1,1,2018,4,1,0,0,0,0,0
Bangkok,Chatuchak,3050000,32,1,1,2022,0,1,0,0,0,0,0
Bangkok,Din Daeng,3050000,31,1,1,2013,9,1,0,0,0,0,0
Bangkok,Din Daeng,3050000,29,1,1,2015,7,1,0,0,0,0,0
Bangkok,Din Daeng,3050000,28.2,1,1,2019,3,1,0,0,0,0,0
Bangkok,Din Daeng,3050000,28,1,1,2020,2,1,0,0,0,0,0
Bangkok,Huai Khwang,3050000,41,1,1,2012,10,1,0,0,0,0,0
Bangkok,Huai Khwang,3050000,50.8,1,1,2012,10,1,0,0,0,0,0
Bangkok,Huai Khwang,3050000,34,1,1,2013,9,1,0,0,0,0,0
Bangkok,Huai Khwang,3050000,22,1,0,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,3050000,32,1,1,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,3050000,39,1,1,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,3050000,41.93,1,1,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,3050000,24,1,0,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,3050000,38.76,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,3050000,37,1,1,2019,3,1,0,0,0,0,0
Bangkok,Khlong San,3050000,28,1,0,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,3050000,28,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,3050000,30.5,1,1,2017,5,1,0,0,0,0,0
Bangkok,Phasi Charoen,3050000,34,1,1,2017,5,1,0,0,0,0,0
Bangkok,Phasi Charoen,3050000,34.5,1,1,2017,5,1,0,0,0,0,0
Bangkok,Phaya Thai,3050000,25,1,0,2018,4,1,0,0,0,0,0
Bangkok,Phra Khanong,3050000,30,1,1,2012,10,1,0,0,0,0,0
Bangkok,Phra Khanong,3050000,33,1,1,2014,8,1,0,0,0,0,0
Bangkok,Phra Khanong,3050000,46,1,2,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,3050000,38,1,1,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,3050000,23,1,0,2016,6,1,0,0,0,0,0
Bangkok,Suan Luang,3050000,35,1,1,2013,9,1,0,0,0,0,0
Bangkok,Suan Luang,3050000,32,1,1,2015,7,1,0,0,0,0,0
Bangkok,Suan Luang,3050000,27,1,1,2018,4,1,0,0,0,0,0
Bangkok,Thon Buri,3050000,30.62,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,3050000,35,1,1,2012,10,1,0,0,0,0,0
Bangkok,Watthana,3050000,35,1,1,2012,10,1,0,0,0,0,0
Bangkok,Watthana,3050000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Watthana,3050000,31,1,1,2015,7,1,0,0,0,0,0
Bangkok,Watthana,3050000,27,1,1,2019,3,1,0,0,0,0,0
Bangkok,Watthana,3050000,27,1,1,2019,3,1,0,0,0,0,0
Bangkok,Yan Nawa,3050000,40.04,1,1,2014,8,1,0,0,0,0,0
Bangkok,Thon Buri,3049600,34,1,1,2020,2,1,0,0,0,0,0
Bangkok,Thon Buri,3049600,34,1,1,2020,2,1,0,0,0,0,0
Bangkok,Thon Buri,3049600,34,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3049000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Thon Buri,3047800,34,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3047200,28,1,1,2014,8,1,0,0,0,0,0
Bangkok,Din Daeng,3046624,25,1,1,2020,2,1,0,0,0,0,0
Bangkok,Bang Kapi,3045000,30,1,1,2014,8,1,0,0,0,0,0
Bangkok,Thon Buri,3045000,28,1,1,2022,0,1,0,0,0,0,0
Bangkok,Thon Buri,3045000,28,1,1,2022,0,1,0,0,0,0,0
Bangkok,Thon Buri,3045000,28,1,1,2022,0,1,0,0,0,0,0
Bangkok,Thon Buri,3045000,28,1,1,2022,0,1,0,0,0,0,0
Bangkok,Thon Buri,3045000,28,1,1,2022,0,1,0,0,0,0,0
Bangkok,Thon Buri,3045000,28,1,1,2022,0,1,0,0,0,0,0
Bangkok,Thon Buri,3045000,28,1,1,2022,0,1,0,0,0,0,0
Bangkok,Thon Buri,3045000,28,1,1,2022,0,1,0,0,0,0,0
Bangkok,Suan Luang,3045000,45,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,3041000,23,1,1,2019,3,1,0,0,0,0,0
Nonthaburi,Muang Nonthaburi,3040000,35,1,1,2017,5,0,0,1,0,0,0
Nonthaburi,Pak Kret,3040000,40,1,1,2016,6,0,0,1,0,0,0
Bangkok,Bang Kapi,3040000,26,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Kapi,3040000,26.5,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Kho Laem,3040000,30,1,1,2022,0,1,0,0,0,0,0
Bangkok,Bang Phlat,3040000,30,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Phlat,3040000,36,1,1,2019,3,1,0,0,0,0,0
Bangkok,Chatuchak,3040000,24,1,1,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,3040000,24,1,1,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,3040000,28,1,1,2019,3,1,0,0,0,0,0
Bangkok,Chatuchak,3040000,35,1,1,2019,3,1,0,0,0,0,0
Bangkok,Chatuchak,3040000,35,1,1,2019,3,1,0,0,0,0,0
Bangkok,Din Daeng,3040000,33,1,1,2013,9,1,0,0,0,0,0
Bangkok,Huai Khwang,3040000,31,1,1,2013,9,1,0,0,0,0,0
Bangkok,Huai Khwang,3040000,28.25,1,1,2022,0,1,0,0,0,0,0
Bangkok,Sathon,3040000,32,1,1,2015,7,1,0,0,0,0,0
Bangkok,Suan Luang,3040000,30.4,1,1,2019,3,1,0,0,0,0,0
Nonthaburi,Muang Nonthaburi,3039000,30.5,1,1,2019,3,0,0,1,0,0,0
Bangkok,Huai Khwang,3039000,30,1,1,2017,5,1,0,0,0,0,0
Bangkok,Bang Kapi,3038500,31,1,1,2019,3,1,0,0,0,0,0
Bangkok,Chatuchak,3038500,31,1,1,2018,4,1,0,0,0,0,0
Bangkok,Din Daeng,3038500,35,1,1,2015,7,1,0,0,0,0,0
Bangkok,Watthana,3038500,35,1,1,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,3038340,38,1,1,2013,9,1,0,0,0,0,0
Bangkok,Suan Luang,3035955,31,1,1,2016,6,1,0,0,0,0,0
Bangkok,Phra Khanong,3035000,28.31,1,1,2021,1,1,0,0,0,0,0
Samut Prakarn,Bang Plee,3032000,34,1,1,2021,1,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3030000,34.54,1,1,2018,4,0,0,0,0,1,0
Nonthaburi,Muang Nonthaburi,3030000,32,1,1,2022,0,0,0,1,0,0,0
Bangkok,Bang Sue,3030000,32,1,1,2018,4,1,0,0,0,0,0
Nonthaburi,Muang Nonthaburi,3030000,65,2,2,2014,8,0,0,1,0,0,0
Bangkok,Ratchathewi,3027393,38,1,1,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,3027393,38,1,1,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,3027393,38,1,1,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,3027393,38,1,1,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,3027393,38,1,1,2012,10,1,0,0,0,0,0
Bangkok,Thon Buri,3025800,24,1,1,2021,1,1,0,0,0,0,0
Bangkok,Thon Buri,3025800,24,1,1,2021,1,1,0,0,0,0,0
Bangkok,Din Daeng,3025600,24,1,1,2020,2,1,0,0,0,0,0
Bangkok,Chatuchak,3025000,33,1,1,2019,3,1,0,0,0,0,0
Bangkok,Chatuchak,3023050,32,1,1,2019,3,1,0,0,0,0,0
Bangkok,Suan Luang,3020308,30,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Na,3020000,43,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3020000,32,1,1,2018,4,1,0,0,0,0,0
Bangkok,Chatuchak,3020000,28,1,1,2019,3,1,0,0,0,0,0
Bangkok,Huai Khwang,3020000,37,1,1,2019,3,1,0,0,0,0,0
Bangkok,Huai Khwang,3020000,38,1,1,2019,3,1,0,0,0,0,0
Bangkok,Khlong Toei,3020000,29,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,3020000,29,1,1,2020,2,1,0,0,0,0,0
Bangkok,Watthana,3020000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Watthana,3020000,30,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,3018000,32,1,1,2022,0,1,0,0,0,0,0
Bangkok,Suan Luang,3014971,31,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Kapi,3013000,35,1,1,2022,0,1,0,0,0,0,0
Bangkok,Chatuchak,3011130,34,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,3010320,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3010320,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3010320,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3010320,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3010320,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3010320,23,1,1,2020,2,1,0,0,0,0,0
Samut Prakarn,Muang Samut Prakarn,3010000,36,1,1,2013,9,0,0,0,0,1,0
Bangkok,Bang Khen,3010000,28,1,0,2020,2,1,0,0,0,0,0
Bangkok,Bang Sue,3010000,31,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,3010000,30.17,1,1,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,3010000,24,1,1,2019,3,1,0,0,0,0,0
Bangkok,Din Daeng,3010000,30,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,3010000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,3010000,23,1,1,2020,2,1,0,0,0,0,0
Bangkok,Phasi Charoen,3010000,24,1,0,2020,2,1,0,0,0,0,0
Bangkok,Ratchathewi,3010000,25,1,0,2020,2,1,0,0,0,0,0
Bangkok,Ratchathewi,3010000,25,1,0,2020,2,1,0,0,0,0,0
Bangkok,Thon Buri,3010000,30,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,3010000,25,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,3008800,37.61,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Kapi,3008000,23,1,0,2020,2,1,0,0,0,0,0
Bangkok,Huai Khwang,3005600,45.5,1,1,2014,8,1,0,0,0,0,0
Bangkok,Phra Khanong,3005565,23,1,0,2019,3,1,0,0,0,0,0
Bangkok,Din Daeng,3003845,25,1,1,2022,0,1,0,0,0,0,0
Bangkok,Bang Rak,3002840,37,1,1,2017,5,1,0,0,0,0,0
Bangkok,Wang Thonglang,3002603,24,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,3002603,24,1,1,2020,2,1,0,0,0,0,0
Bangkok,Huai Khwang,3002020,33,1,1,2022,0,1,0,0,0,0,0
Bangkok,Suan Luang,3002000,38,1,1,2013,9,1,0,0,0,0,0
Bangkok,Huai Khwang,3000140,32,1,1,2022,0,1,0,0,0,0,0
Samut Prakarn,Bang Plee,3000000,34,1,1,2021,1,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,47,1,2,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,47,1,2,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,47,1,2,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,47,1,2,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,47,1,2,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,47,1,2,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,47,1,2,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,32,1,1,2016,6,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,34.46,1,1,2018,4,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,34.5,1,1,2018,4,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,35,1,1,2018,4,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,3000000,28,1,1,2020,2,0,0,0,0,1,0
Nonthaburi,Muang Nonthaburi,3000000,32,1,1,2014,8,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,3000000,46,1,1,2014,8,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,3000000,46.5,1,1,2014,8,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,3000000,47,1,1,2014,8,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,3000000,51.5,1,1,2014,8,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,3000000,84,1,2,2014,8,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,3000000,33,1,1,2015,7,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,3000000,45,1,2,2015,7,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,3000000,35,1,1,2017,5,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,3000000,31.12,1,1,2019,3,0,0,1,0,0,0
Nonthaburi,Pak Kret,3000000,34,1,1,2013,9,0,0,1,0,0,0
Nonthaburi,Pak Kret,3000000,35,1,1,2013,9,0,0,1,0,0,0
Nonthaburi,Pak Kret,3000000,47,1,1,2014,8,0,0,1,0,0,0
Nonthaburi,Pak Kret,3000000,47.4,1,1,2014,8,0,0,1,0,0,0
Bangkok,Bang Bon,3000000,35,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Bon,3000000,28,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Bon,3000000,37,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Bon,3000000,40.59,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Bon,3000000,34,1,2,2017,5,1,0,0,0,0,0
Bangkok,Bang Kapi,3000000,60,1,2,2012,10,1,0,0,0,0,0
Bangkok,Bang Kapi,3000000,30,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,3000000,30,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,3000000,37,1,2,2015,7,1,0,0,0,0,0
Bangkok,Bang Kapi,3000000,51,1,2,2017,5,1,0,0,0,0,0
Bangkok,Bang Kapi,3000000,27,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Kapi,3000000,31.34,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Kapi,3000000,33,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Kapi,3000000,33,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Khae,3000000,35,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Khae,3000000,35,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Khen,3000000,38,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Khen,3000000,25,1,1,2017,5,1,0,0,0,0,0
Bangkok,Bang Khen,3000000,31,1,2,2017,5,1,0,0,0,0,0
Bangkok,Bang Khen,3000000,34,1,2,2017,5,1,0,0,0,0,0
Bangkok,Bang Kho Laem,3000000,43,1,0,2013,9,1,0,0,0,0,0
Bangkok,Bang Kho Laem,3000000,44,1,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,3000000,45,1,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,3000000,45,1,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,3000000,45,1,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,3000000,35,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Kho Laem,3000000,35,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Kho Laem,3000000,27,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Na,3000000,62,1,2,2012,10,1,0,0,0,0,0
Bangkok,Bang Na,3000000,42,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Na,3000000,22,1,0,2016,6,1,0,0,0,0,0
Bangkok,Bang Na,3000000,23,1,0,2016,6,1,0,0,0,0,0
Bangkok,Bang Na,3000000,40.35,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Na,3000000,65,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Na,3000000,28.39,1,1,2017,5,1,0,0,0,0,0
Bangkok,Bang Na,3000000,31.8,1,1,2017,5,1,0,0,0,0,0
Bangkok,Bang Phlat,3000000,34.97,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Phlat,3000000,30.63,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Phlat,3000000,25,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Phlat,3000000,30.63,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Phlat,3000000,33.76,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Phlat,3000000,30,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Phlat,3000000,30,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Phlat,3000000,35,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,33,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,30,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,30.17,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,35,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,36,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,36,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,36,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,36,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,36,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,36,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,31,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,42,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,42,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,30.17,1,1,2017,5,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,33,1,1,2017,5,1,0,0,0,0,0
Bangkok,Bang Sue,3000000,33,1,1,2017,5,1,0,0,0,0,0
